# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) Operon ID
#(2) Operon name
## (3) First gene-position left
## (4) Last gene-position right
## (5) DNA strand where the operon is coded
## (6) Number of genes contained in the operon
## (7) Name or Blattner number of the gene(s) contained in the operon
## (8) Evidence that support the existence of the operon's TUs
## (9) Evidence confidence level (Confirmed, Strong, Weak)
1)operonId	2)operonName	3)firstGeneLeftPos	4)lastGeneRightPos	5)strand	6)numberOfGenes	7)operonGenes	8)operonEvidence	9)confidenceLevel 
RDBECOLIOPC01720	def-fmt	3433690	3435161	forward	2	def;fmt	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01721	astCADBE	1825955	1831982	reverse	5	astC;astA;astD;astB;astE	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01722	coaE-zapD-yacG	111649	113219	reverse	3	coaE;zapD;yacG	[COMP-AINF:W][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01723	hyfABCDEFGHIJR-focB	2601201	2614782	forward	12	hyfA;hyfB;hyfC;hyfD;hyfE;hyfF;hyfG;hyfH;hyfI;hyfJ;hyfR;focB	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01726	ymfH-xisE-intE	1199679	1201380	reverse	3	ymfH;xisE;intE	[COMP-AINF:W]	W 
RDBECOLIOPC01727	polB	63429	65780	reverse	1	polB		 
RDBECOLIOPC01728	yeaGH	1866908	1870238	forward	2	yeaG;yeaH	[IC:W]	W 
RDBECOLIOPC01729	alaC	2497057	2498295	reverse	1	alaC	[COMP-AINF:W]	W 
RDBECOLIOPC01730	nudI	2364554	2364979	forward	1	nudI	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01731	nepI	3840549	3841739	reverse	1	nepI	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC01732	yejABEF	2272364	2277889	forward	4	yejA;yejB;yejE;yejF	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC01733	yaaW	10643	11356	reverse	1	yaaW	[COMP-AINF:W]	W 
RDBECOLIOPC01734	zupT	3182550	3183323	forward	1	zupT	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01735	ascG	2838254	2839264	reverse	1	ascG		 
RDBECOLIOPC01736	yhhH	3623399	3623782	forward	1	yhhH	[COMP-AINF:W]	W 
RDBECOLIOPC01737	essD-ybcS-rzpD	577398	578568	forward	3	essD;rrrD;rzpD	[COMP-AINF:W]	W 
RDBECOLIOPC01739	cynTSX	358799	361146	forward	3	cynT;cynS;cynX	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01740	moaABCDE	817044	819747	forward	5	moaA;moaB;moaC;moaD;moaE		 
RDBECOLIOPC01741	yfcV	2455083	2455646	reverse	1	yfcV	[COMP-AINF:W]	W 
RDBECOLIOPC01742	grxB	1123407	1124054	reverse	1	grxB	[COMP-AINF:W]	W 
RDBECOLIOPC01743	yeaP	1877715	1878740	forward	1	dgcP	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01744	ygaC	2799650	2799994	reverse	1	ygaC		 
RDBECOLIOPC01746	mdtQ	2227323	2228758	reverse	1	mdtQ	[COMP-AINF:W]	W 
RDBECOLIOPC01747	yohD	2225801	2226379	forward	1	yohD	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01748	greB	3536812	3537288	forward	1	greB	[COMP-AINF:W]	W 
RDBECOLIOPC01749	ycgY	1245160	1245600	forward	1	ycgY	[COMP-AINF:W]	W 
RDBECOLIOPC01752	cvrA	1240335	1242071	reverse	1	cvrA	[COMP-AINF:W]	W 
RDBECOLIOPC01753	smtA-mukFEB	973537	980786	forward	4	cmoM;mukF;mukE;mukB	[EXP-IEP:W][EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC01755	wrbA-yccJ	1066864	1067708	reverse	2	wrbA;yccJ	[COMP-AINF:W]	W 
RDBECOLIOPC01756	yfbM	2386934	2387437	forward	1	yfbM	[COMP-AINF:W]	W 
RDBECOLIOPC01757	glsA-ybaT	511641	513868	forward	2	glsA;ybaT	[COMP-HINF:W][EXP-IEP:W]	W 
RDBECOLIOPC01758	ycjG	1388930	1389895	forward	1	ycjG	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01759	exuR	3246652	3247428	forward	1	exuR	[EXP-IEP:W][EXP-IMP:W]	W 
RDBECOLIOPC01760	yiaD	3716547	3717206	forward	1	yiaD	[COMP-AINF:W]	W 
RDBECOLIOPC01761	lysC	4231884	4233233	reverse	1	lysC	[COMP-AINF:W]	W 
RDBECOLIOPC01762	fkpA	3476607	3477419	reverse	1	fkpA	[EXP-IEP:W][COMP-AINF:W]	W 
RDBECOLIOPC01764	rbsDACBZKR	3933351	3939219	forward	7	rbsD;rbsA;rbsC;rbsB;rbsZ;rbsK;rbsR	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01765	rimO	876710	878035	reverse	1	rimO	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01769	yraM	3293400	3295436	forward	1	lpoA	[COMP-HINF:W]	W 
RDBECOLIOPC01770	yaiS	384059	384616	reverse	1	yaiS	[COMP-AINF:W]	W 
RDBECOLIOPC01771	ycbZ	1016539	1018299	reverse	1	ycbZ	[COMP-AINF:W]	W 
RDBECOLIOPC01772	yojI	2306972	2308615	reverse	1	yojI	[COMP-AINF:W]	W 
RDBECOLIOPC01773	sufABCDSE	1758874	1764386	reverse	6	sufA;sufB;sufC;sufD;sufS;sufE	[EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC01774	matP	1018485	1018937	forward	1	matP	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01775	rlmJ	3645385	3646227	forward	1	rlmJ	[COMP-AINF:W]	W 
RDBECOLIOPC01777	wcaKLM	2114502	2118404	reverse	3	wcaK;wcaL;wcaM	[COMP-AINF:W]	W 
RDBECOLIOPC01778	marRAB	1619120	1620207	forward	3	marR;marA;marB	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01779	yjgA	4457314	4457865	reverse	1	yjgA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01780	rydC	1491442	1491506	reverse	1	rydC	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01781	zapE	3378870	3379997	reverse	1	zapE	[COMP-AINF:W]	W 
RDBECOLIOPC01783	ldtC	1169412	1170374	reverse	1	ldtC	[COMP-AINF:W]	W 
RDBECOLIOPC01784	yfhG	2688793	2689506	reverse	1	qseG	[COMP-HINF:W]	W 
RDBECOLIOPC01785	tsaB-yeaY	1889951	1891267	reverse	2	tsaB;yeaY	[COMP-AINF:W]	W 
RDBECOLIOPC01786	glyU	2998984	2999057	reverse	1	glyU	[COMP-AINF:W]	W 
RDBECOLIOPC01787	serS	939428	940720	forward	1	serS	[COMP-AINF:W]	W 
RDBECOLIOPC01789	nupX	2252895	2254145	reverse	1	nupX	[COMP-AINF:W]	W 
RDBECOLIOPC01791	nfeR	3216779	3217402	forward	1	nfeR	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01792	yrhB	3584759	3585043	forward	1	yrhB	[COMP-AINF:W]	W 
RDBECOLIOPC01793	insH6	2066305	2067285	reverse	1	insH6	[COMP-AINF:W]	W 
RDBECOLIOPC01794	yidR	3868062	3869309	reverse	1	yidR	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01795	yrbN-deaD	3305971	3307933	reverse	2	yrbN;deaD	[COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01796	aspT	3946872	3946948	forward	1	aspT	[COMP-HINF:W]	W 
RDBECOLIOPC01797	bioBFCD	809344	812947	forward	4	bioB;bioF;bioC;bioD		 
RDBECOLIOPC01798	ychQA-kdsA	1266924	1269019	forward	3	ychQ;ychA;kdsA	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01799	yadN	156299	156883	reverse	1	yadN	[COMP-HINF:W]	W 
RDBECOLIOPC01801	argW	2466309	2466383	forward	1	argW	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01802	pdeI-dgcI	872979	876663	forward	2	pdeI;dgcI	[EXP-IEP-COREGULATION:W][COMP-AINF:W]	W 
RDBECOLIOPC01803	glcDEFGBA	3119597	3128021	reverse	6	glcD;glcE;glcF;glcG;glcB;glcA	[IC-ADJ-GENES-SAME-BIO-PROCESS:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01804	ansB	3099682	3100728	reverse	1	ansB	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01805	yehR	2211225	2211686	forward	1	yehR	[COMP-AINF:W]	W 
RDBECOLIOPC01807	ynjF	1840783	1841403	reverse	1	ynjF	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01808	dgcQ	2026323	2028017	reverse	1	dgcQ	[COMP-AINF:W]	W 
RDBECOLIOPC01809	yhfL	3499448	3499615	forward	1	yhfL	[COMP-AINF:W]	W 
RDBECOLIOPC01810	yhhA	3586943	3587383	forward	1	yhhA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01812	yqjF	3250562	3250954	forward	1	yqjF	[COMP-AINF:W]	W 
RDBECOLIOPC01813	ndh	1166085	1167389	forward	1	ndh		 
RDBECOLIOPC01814	mviM	1126806	1127729	forward	1	yceM	[COMP-HINF:W]	W 
RDBECOLIOPC01815	modABC	795089	797612	forward	3	modA;modB;modC		 
RDBECOLIOPC01816	fimAICDFGH	4543115	4549710	forward	8	fimA;fimR2;fimI;fimC;fimD;fimF;fimG;fimH	[EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC01818	gfcE-etp-etk	1042030	1045803	reverse	3	gfcE;etp;etk	[COMP-AINF:W]	W 
RDBECOLIOPC01819	ybhL	819884	820588	forward	1	ybhL	[COMP-AINF:W]	W 
RDBECOLIOPC01820	amiA-hemF	2552352	2554124	forward	2	amiA;hemF	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01822	rep	3960677	3962698	forward	1	rep	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01823	lpxM	1939222	1940193	reverse	1	lpxM	[COMP-AINF:W]	W 
RDBECOLIOPC01824	yjiC	4555490	4556320	reverse	1	yjiC	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01825	ybhA	797613	798431	reverse	1	ybhA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01826	csrD	3401392	3403332	reverse	1	csrD	[COMP-AINF:W]	W 
RDBECOLIOPC01827	hldE	3195320	3196753	reverse	1	hldE	[COMP-AINF:W]	W 
RDBECOLIOPC01828	pck	3532818	3534440	forward	1	pck		 
RDBECOLIOPC01830	secG-leuU	3322072	3322505	reverse	2	secG;leuU	[COMP-HINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01832	ycaR-kdsB	970673	971598	forward	2	ycaR;kdsB	[COMP-AINF:W]	W 
RDBECOLIOPC01833	abrB	746723	747769	reverse	1	abrB	[COMP-AINF:W]	W 
RDBECOLIOPC01834	flxA	1646405	1646737	forward	1	flxA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01835	esrE	4019978	4020229	forward	1	esrE	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01836	aes	499014	499973	reverse	1	aes	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01837	dacD	2081381	2082547	reverse	1	dacD	[COMP-AINF:W]	W 
RDBECOLIOPC01838	proQ-prc	1912768	1915534	reverse	2	proQ;prc	[COMP-AINF:W]	W 
RDBECOLIOPC01839	yiiU	4118515	4118760	forward	1	zapB	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01840	yahN	345666	346337	reverse	1	yahN	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01841	plsC	3162744	3163481	reverse	1	plsC	[COMP-AINF:W]	W 
RDBECOLIOPC01842	tdcABCDEFG	3258285	3267065	reverse	7	tdcA;tdcB;tdcC;tdcD;tdcE;tdcF;tdcG	[IC-ADJ-GENES-SAME-BIO-PROCESS:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC01844	frwD	4147138	4147479	forward	1	frwD	[COMP-HINF:W]	W 
RDBECOLIOPC01845	tsx	431129	432013	reverse	1	tsx	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01846	ybjO-rlmC	897989	899645	forward	2	ybjO;rlmC	[COMP-AINF:W]	W 
RDBECOLIOPC01847	hscC	681723	683393	reverse	1	hscC	[COMP-AINF:W]	W 
RDBECOLIOPC01850	ytfJ	4438708	4439262	reverse	1	ytfJ	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01851	gnd-gndA	2099862	2101268	reverse	2	gnd;gndA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01853	argP	3059753	3060646	forward	1	argP	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC01854	wecH	3725887	3726882	forward	1	wecH	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01855	tqsA	1673913	1674947	forward	1	tqsA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01856	sohA-yhaV	3277002	3277801	forward	2	prlF;yhaV	[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W][COMP-AINF:W]	W 
RDBECOLIOPC01857	yghG	3113067	3113477	reverse	1	yghG	[COMP-AINF:W]	W 
RDBECOLIOPC01861	yjjP	4602088	4602858	reverse	1	yjjP	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC01862	lysT-valT-lysW	780554	780918	forward	3	lysT;valT;lysW	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01864	mcbA	841796	842056	reverse	1	mcbA	[COMP-AINF:W]	W 
RDBECOLIOPC01865	rna	644197	645003	reverse	1	rna	[COMP-AINF:W]	W 
RDBECOLIOPC01867	yjgD	4478473	4478889	forward	1	rraB	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01868	yecA	1990954	1991619	reverse	1	yecA	[COMP-AINF:W]	W 
RDBECOLIOPC01869	sppA	1848837	1850693	forward	1	sppA	[COMP-AINF:W]	W 
RDBECOLIOPC01870	yhaJ	3253318	3254214	reverse	1	yhaJ	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01871	ybjX	918128	919120	reverse	1	ybjX	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01872	rlmG	3234739	3235875	reverse	1	rlmG	[COMP-AINF:W]	W 
RDBECOLIOPC01873	zapA	3055612	3055941	forward	1	zapA	[COMP-AINF:W]	W 
RDBECOLIOPC01874	fabA	1015952	1016470	reverse	1	fabA		 
RDBECOLIOPC01875	ybgS	784937	785317	reverse	1	ybgS	[COMP-AINF:W]	W 
RDBECOLIOPC01876	ybcV	579184	579594	reverse	1	ybcV	[COMP-AINF:W]	W 
RDBECOLIOPC01877	yhjH	3678420	3679187	reverse	1	pdeH	[COMP-AINF:W]	W 
RDBECOLIOPC01881	mutY-yggX-mltC-nupG	3103013	3106970	forward	4	mutY;yggX;mltC;nupG	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01883	holE	1925108	1925338	forward	1	holE	[COMP-AINF:W]	W 
RDBECOLIOPC01884	ydiFO	1775587	1778347	forward	2	ydiF;ydiO	[COMP-AINF:W]	W 
RDBECOLIOPC01885	ybaK	506603	507082	reverse	1	ybaK	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01886	rdlA	1269323	1269389	forward	1	rdlA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01887	nudF-yqiB-cpdA-yqiA-parE	3173504	3177910	reverse	5	nudF;yqiB;cpdA;yqiA;parE	[COMP-AINF:W]	W 
RDBECOLIOPC01888	yqeA	3011461	3012393	forward	1	yqeA	[COMP-AINF:W]	W 
RDBECOLIOPC01891	yjgR	4488561	4490063	reverse	1	yjgR	[COMP-AINF:W]	W 
RDBECOLIOPC01892	emrRAB	2810770	2814154	forward	3	mprA;emrA;emrB	[EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC01893	yjaZ	4189786	4190325	forward	1	yjaZ	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01894	ybfF	712038	712802	reverse	1	ybfF	[COMP-AINF:W]	W 
RDBECOLIOPC01895	ylbG	529645	530016	reverse	1	ylbG	[COMP-AINF:W]	W 
RDBECOLIOPC01896	tolC-ygiBC	3178115	3181581	forward	3	tolC;ygiB;ygiC	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01897	pdeR	1344757	1346742	reverse	1	pdeR	[COMP-AINF:W]	W 
RDBECOLIOPC01898	bolA	454472	454789	forward	1	bolA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01899	pabB-nudL	1894805	1896748	forward	2	pabB;nudL	[COMP-AINF:W]	W 
RDBECOLIOPC01900	ydhL	1725681	1725920	reverse	1	ydhL	[COMP-AINF:W]	W 
RDBECOLIOPC01901	yadD	146968	147870	forward	1	rpnC	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01902	yghX	3146856	3147691	reverse	1	yghX	[COMP-AINF:W]	W 
RDBECOLIOPC01903	yqeIJ	2988502	2989786	forward	2	yqeI;yqeJ	[COMP-AINF:W]	W 
RDBECOLIOPC01904	pyrC	1121561	1122607	reverse	1	pyrC		 
RDBECOLIOPC01906	yjjI	4615515	4617065	reverse	1	yjjI	[COMP-AINF:W]	W 
RDBECOLIOPC01907	qorB	4433164	4434024	reverse	1	qorB	[COMP-AINF:W]	W 
RDBECOLIOPC01908	ybeF	660425	661378	reverse	1	ybeF	[COMP-AINF:W]	W 
RDBECOLIOPC01909	ylaC	478781	479251	reverse	1	ylaC	[COMP-AINF:W]	W 
RDBECOLIOPC01910	gpt	255977	256435	forward	1	gpt	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01912	cdgI	1870385	1871860	forward	1	cdgI	[EXP-IMP-POLAR-MUTATION:S][COMP-AINF:W]	W 
RDBECOLIOPC01913	ynfM	1669699	1670952	forward	1	ynfM	[COMP-AINF:W]	W 
RDBECOLIOPC01914	chiX	507204	507287	forward	1	chiX	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01915	ybfHG	715947	716597	reverse	1	ybfG	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01916	yggI	3089755	3090252	forward	1	yggI	[COMP-AINF:W]	W 
RDBECOLIOPC01917	tcdA	2945036	2945842	reverse	1	tcdA	[COMP-AINF:W]	W 
RDBECOLIOPC01918	narGHJI	1279864	1286526	forward	4	narG;narH;narJ;narI		 
RDBECOLIOPC01920	yjiS	4571751	4571915	forward	1	yjiS	[COMP-AINF:W]	W 
RDBECOLIOPC01921	epmB	4374629	4375657	reverse	1	epmB	[COMP-AINF:W]	W 
RDBECOLIOPC01922	icd	1195123	1196373	forward	1	icd	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01923	ybdK	606265	607383	reverse	1	ybdK	[COMP-AINF:W]	W 
RDBECOLIOPC01924	yheO-tusDCB	3474678	3476440	reverse	4	yheO;tusD;tusC;tusB	[COMP-AINF:W]	W 
RDBECOLIOPC01925	htrG-cca	3201207	3203129	forward	2	ygiM;cca	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01927	gpmA	786843	787595	reverse	1	gpmA		 
RDBECOLIOPC01928	yniA	1807796	1808656	forward	1	yniA	[COMP-AINF:W]	W 
RDBECOLIOPC01930	ribC	1742601	1743242	reverse	1	ribC	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01932	uacT	3031367	3032815	forward	1	uacT	[COMP-AINF:W]	W 
RDBECOLIOPC01934	kptA	4560930	4561484	forward	1	kptA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01935	yjhV	4509804	4510133	forward	1	yjhV	[COMP-AINF:W]	W 
RDBECOLIOPC01936	yjcF	4281783	4283075	reverse	1	yjcF	[COMP-AINF:W]	W 
RDBECOLIOPC01937	ibpAB	3866469	3867422	reverse	2	ibpA;ibpB	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01939	exoD	566098	566361	reverse	1	exoD	[COMP-AINF:W]	W 
RDBECOLIOPC01940	frmRAB	377535	379881	reverse	3	frmR;frmA;frmB	[COMP-AINF:W]	W 
RDBECOLIOPC01941	uvrB	813526	815547	forward	1	uvrB	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01942	glk	2508461	2509426	reverse	1	glk	[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W]	W 
RDBECOLIOPC01943	znuCB	1942662	1944199	forward	2	znuC;znuB	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01944	yneK	1615763	1616878	forward	1	yneK	[COMP-AINF:W]	W 
RDBECOLIOPC01945	ldtE	1757721	1758725	reverse	1	ldtE	[COMP-AINF:W]	W 
RDBECOLIOPC01946	ydhP	1736121	1737290	reverse	1	ydhP	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01947	pepE	4229453	4230142	reverse	1	pepE	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01948	yqaE-kbp	2796337	2797028	reverse	2	yqaE;kbp	[COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC01949	ygeP	2997689	2997988	reverse	1	ygeP	[COMP-AINF:W]	W 
RDBECOLIOPC01950	mdoC	1107784	1108941	reverse	1	opgC	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01952	yjbB	4227731	4229362	forward	1	yjbB	[COMP-AINF:W]	W 
RDBECOLIOPC01953	ridA	4470527	4470913	reverse	1	ridA	[COMP-AINF:W]	W 
RDBECOLIOPC01954	rfbBDACX	2108337	2113061	reverse	5	rfbB;rfbD;rfbA;rfbC;rfbX	[IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC01956	hemH	498055	499017	forward	1	hemH	[COMP-AINF:W]	W 
RDBECOLIOPC01958	pqqL	1572407	1575202	reverse	1	pqqL	[COMP-AINF:W]	W 
RDBECOLIOPC01959	asr	1671376	1671684	forward	1	asr	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC01960	cho	1823515	1824402	forward	1	cho	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01961	add	1702233	1703234	forward	1	add	[COMP-AINF:W]	W 
RDBECOLIOPC01962	yfjI	2758985	2760394	forward	1	yfjI	[COMP-AINF:W]	W 
RDBECOLIOPC01963	pgaABCD	1086106	1092289	reverse	4	pgaA;pgaB;pgaC;pgaD	[IC:W]	W 
RDBECOLIOPC01964	hokA	3720448	3720600	reverse	1	hokA	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01965	tas	2971597	2972637	forward	1	tas	[COMP-AINF:W]	W 
RDBECOLIOPC01966	yiiR	4112315	4112755	forward	1	yiiR	[COMP-AINF:W]	W 
RDBECOLIOPC01969	nsrR-rnr-rlmB-yjfI	4406190	4411251	forward	5	nsrR;rnr;rlmB;yjfI;yjfJ	[COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01970	yagGH	285395	288399	forward	2	yagG;yagH	[COMP-AINF:W]	W 
RDBECOLIOPC01971	xylFGHR	3731131	3736157	forward	4	xylF;xylG;xylH;xylR	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC01972	yjjQ-bglJ	4603477	4604837	forward	2	yjjQ;bglJ	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC01973	queC	464852	465547	reverse	1	queC	[COMP-AINF:W]	W 
RDBECOLIOPC01974	groSL	4370688	4372671	forward	2	groS;groL	[IC:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC01975	mnaT-ydcZ	1517882	1518846	reverse	2	mnaT;ydcZ	[COMP-AINF:W]	W 
RDBECOLIOPC01978	tapT-patZ	2719223	2722613	forward	2	tapT;patZ	[COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC01979	ynfP	1652728	1652838	reverse	1	ynfP	[COMP-AINF:W]	W 
RDBECOLIOPC01980	eco	2303905	2304393	forward	1	eco	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC01981	yihPO	4064363	4067194	reverse	2	yihP;yihO	[COMP-AINF:W]	W 
RDBECOLIOPC01982	yqcE-ygcE	2900592	2903374	forward	2	yqcE;ygcE	[COMP-AINF:W]	W 
RDBECOLIOPC01983	yafL	246712	247461	forward	1	yafL	[COMP-AINF:W]	W 
